,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
8032,a100005246,1/12/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8033,a100005247,1/13/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8034,a100005248,1/13/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8035,a100005249,1/13/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8036,a100005250,1/13/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8037,a100005251,1/13/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8038,a100005252,1/13/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8039,a100005253,1/13/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8040,a100005254,1/14/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8041,a100005255,1/14/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8042,a100005256,1/14/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8043,a100005257,1/14/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8044,a100005258,1/14/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8045,a100005259,1/14/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8046,a100005260,1/14/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8047,a100005261,1/15/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8048,a100005262,1/15/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8049,a100005263,1/15/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8050,a100005264,1/15/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8051,a100005265,1/15/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8052,a100005266,1/15/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8053,a100005267,1/15/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8054,a100005268,1/16/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8055,a100005269,1/16/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8056,a100005270,1/16/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8057,a100005271,1/16/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8058,a100005272,1/16/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8059,a100005273,1/16/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8060,a100005274,1/16/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8061,a100005275,1/17/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8062,a100005276,1/17/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8063,a100005277,1/17/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8064,a100005278,1/17/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8065,a100005279,1/17/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8066,a100005280,1/17/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8067,a100005281,1/17/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8068,a100005282,1/18/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8069,a100005283,1/18/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8070,a100005284,1/18/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8071,a100005285,1/18/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8072,a100005286,1/18/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8073,a100005287,1/18/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8074,a100005288,1/18/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8075,a100005289,1/19/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8076,a100005290,1/19/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8077,a100005291,1/19/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8078,a100005292,1/19/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8079,a100005293,1/19/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8080,a100005294,1/19/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8081,a100005295,1/19/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8082,a100005296,1/20/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8083,a100005297,1/20/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8084,a100005298,1/20/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8085,a100005299,1/20/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8086,a100005300,1/20/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8087,a100005301,1/20/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8088,a100005302,1/20/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8089,a100005303,1/21/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8090,a100005304,1/21/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8091,a100005305,1/21/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8092,a100005306,1/26/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8093,a100005307,1/26/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8094,a100005308,1/27/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8095,a100005309,1/27/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8096,a100005310,1/27/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8097,a100005311,1/27/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8098,a100005312,1/27/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8099,a100005313,1/27/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8100,a100005314,1/27/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8101,a100005315,1/28/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8102,a100005316,1/28/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8103,a100005317,1/28/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8104,a100005318,1/28/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8105,a100005319,1/28/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8106,a100005320,1/28/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8107,a100005321,1/28/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8108,a100005322,1/29/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8109,a100005323,1/29/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8110,a100005324,1/29/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8111,a100005325,1/29/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8112,a100005326,1/29/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8113,a100005327,1/29/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8114,a100005328,1/29/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8115,a100005329,1/30/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8116,a100005330,1/30/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8117,a100005331,1/30/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8118,a100005332,1/30/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8119,a100005333,1/30/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8120,a100005334,1/30/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8121,a100005335,1/30/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8122,a100005336,1/31/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8123,a100005337,1/31/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8124,a100005338,1/31/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8125,a100005339,1/31/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8126,a100005340,1/31/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8127,a100005341,1/31/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8128,a100005342,1/31/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8129,a100005343,1/1/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8130,a100005344,1/1/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8131,a100005345,1/1/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8132,a100005346,1/1/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8133,a100005347,1/1/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8134,a100005348,1/1/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8135,a100005349,1/1/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8136,a100005350,1/2/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8137,a100005351,1/2/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8138,a100005352,1/2/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8139,a100005353,1/2/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8140,a100005354,1/2/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8141,a100005355,1/2/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8142,a100005356,1/2/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8143,a100005357,1/3/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8144,a100005358,1/3/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8145,a100005359,1/3/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8146,a100005360,1/3/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8147,a100005361,1/3/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8148,a100005362,1/3/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8149,a100005363,1/3/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8150,a100005364,1/4/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8151,a100005365,1/4/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8152,a100005366,1/4/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8153,a100005367,1/4/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8154,a100005368,1/4/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8155,a100005369,1/4/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8156,a100005370,1/4/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8157,a100005371,1/5/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8158,a100005372,1/5/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8159,a100005373,1/5/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8160,a100005374,1/5/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8161,a100005375,1/5/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8162,a100005376,1/5/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8163,a100005377,1/5/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8164,a100005378,1/6/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8165,a100005379,1/6/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8166,a100005380,1/6/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8167,a100005381,1/6/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8168,a100005382,1/6/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8169,a100005383,1/6/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8170,a100005384,1/6/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8171,a100005385,1/7/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8172,a100005386,1/7/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8173,a100005387,1/7/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8174,a100005388,1/7/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8175,a100005389,1/7/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8176,a100005390,1/7/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8177,a100005391,1/8/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8178,a100005392,1/8/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8179,a100005393,1/8/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8180,a100005394,1/8/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8181,a100005395,1/8/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8182,a100005396,1/8/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8183,a100005397,1/8/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8184,a100005398,1/9/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8185,a100005399,1/9/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8186,a100005400,1/9/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8187,a100005401,1/9/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8188,a100005402,1/9/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8189,a100005403,1/9/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8190,a100005404,1/9/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8191,a100005405,1/10/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8192,a100005406,1/10/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8193,a100005407,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8194,a100005408,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8195,a100005409,1/10/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8196,a100005410,1/10/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8197,a100005411,1/10/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8198,a100005412,1/11/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8199,a100005413,1/11/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8200,a100005414,1/11/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8201,a100005415,1/11/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8202,a100005416,1/11/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8203,a100005417,1/11/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8204,a100005418,1/11/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8205,a100005419,1/12/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8206,a100005420,1/12/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8207,a100005421,1/12/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8208,a100005422,1/12/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8209,a100005423,1/12/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8210,a100005424,1/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8211,a100005425,1/12/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8212,a100005426,1/13/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8213,a100005427,1/13/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8214,a100005428,1/13/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8215,a100005429,1/13/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8216,a100005430,1/13/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8217,a100005431,1/13/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8218,a100005432,1/13/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8219,a100005433,1/14/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8220,a100005434,1/14/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8221,a100005435,1/14/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8222,a100005436,1/14/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8223,a100005437,1/14/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8224,a100005438,1/14/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8225,a100005439,1/14/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8226,a100005440,1/15/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8227,a100005441,1/15/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8228,a100005442,1/15/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8229,a100005443,1/15/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8230,a100005444,1/15/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8231,a100005445,1/15/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8232,a100005446,1/15/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8233,a100005447,1/16/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8234,a100005448,1/16/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8235,a100005449,1/16/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8236,a100005450,1/16/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8237,a100005451,1/16/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8238,a100005452,1/16/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8239,a100005453,1/16/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8240,a100005454,1/17/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8241,a100005455,1/17/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8242,a100005456,1/17/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8243,a100005457,1/17/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8244,a100005458,1/17/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8245,a100005459,1/17/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8246,a100005460,1/17/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8247,a100005461,1/18/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8248,a100005462,1/18/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8249,a100005463,1/18/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8250,a100005464,1/18/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8251,a100005465,1/18/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8252,a100005466,1/18/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8253,a100005467,1/18/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8254,a100005468,1/19/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8255,a100005469,1/19/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8256,a100005470,1/19/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8257,a100005471,1/19/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8258,a100005472,1/19/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8259,a100005473,1/19/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8260,a100005474,1/19/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8261,a100005475,1/20/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8262,a100005476,1/20/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8263,a100005477,1/20/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8264,a100005478,1/20/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8265,a100005479,1/20/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8266,a100005480,1/20/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8267,a100005481,1/20/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8268,a100005482,1/21/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8269,a100005483,1/21/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8270,a100005484,1/21/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8271,a100005485,1/26/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8272,a100005486,1/26/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8273,a100005487,1/27/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8274,a100005488,1/27/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8275,a100005489,1/27/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8276,a100005490,1/27/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
8277,a100005491,1/27/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8278,a100005492,1/27/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8279,a100005493,1/27/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8280,a100005494,1/28/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8281,a100005495,1/28/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8282,a100005496,1/28/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8283,a100005497,1/28/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8284,a100005498,1/28/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
8285,a100005499,1/28/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8286,a100005500,1/28/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
8287,a100005501,1/29/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8288,a100005502,1/29/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8289,a100005503,1/29/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
8290,a100005504,1/29/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8291,a100005505,1/29/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8292,a100005506,1/29/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
8293,a100005507,1/29/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8294,a100005508,1/30/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
8295,a100005509,1/30/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8296,a100005510,1/30/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8297,a100005511,1/30/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
8298,a100005512,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8299,a100005513,1/30/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8300,a100005514,1/30/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
8301,a100005515,1/31/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
8302,a100005516,1/31/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
8303,a100005517,1/31/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8304,a100005518,1/31/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8305,a100005519,1/31/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
8306,a100005520,1/31/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8307,a100005521,1/31/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8308,a100005522,1/1/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
8309,a100005523,1/1/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
8310,a100005524,1/1/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
8311,a100005525,1/1/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8312,a100005526,1/1/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
8313,a100005527,1/1/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
8314,a100005528,1/1/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8315,a100005529,1/2/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8316,a100005530,1/2/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
8317,a100005531,1/2/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
8318,a100005532,1/2/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
8319,a100005533,1/2/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8320,a100005534,1/2/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
8321,a100005535,1/2/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
8322,a100005536,1/3/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
8323,a100005537,1/3/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
8324,a100005538,1/3/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
8325,a100005539,1/3/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
8326,a100005540,1/3/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
8327,a100005541,1/3/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
8328,a100005542,1/3/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
8329,a100005543,1/4/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
